Fecha,Ib,Ig,Id,uv,To,hr,ws,p
2018-09-10 15:00:00,678.1,874.0,813.0,0.0,25.89,68.41,2.928,873.2974
2018-09-10 15:10:00,549.3,772.6,706.6,0.0,26.26,65.17,1.305,873.2123
2018-09-10 15:20:00,631.4,811.0,754.0,0.0,27.31,61.19,1.454,873.0112
2018-09-10 15:30:00,674.1,804.0,747.3,0.0,27.87,61.19,1.668,872.7993
2018-09-10 15:40:00,632.8,786.3,725.6,0.0,27.99,64.05,2.214,872.8147
2018-09-10 15:50:00,644.6,736.9,680.9,0.0,26.85,64.93,2.8,872.715
2018-09-10 16:00:00,585.1,661.5,604.6,0.0,26.84,65.1,2.767,872.6843
2018-09-10 16:10:00,493.4,579.4,524.7,0.0,26.78,60.27,2.018,872.7448
2018-09-10 16:20:00,390.3,494.4,440.5,0.0,26.6,63.61,2.448,872.5773
2018-09-10 16:30:00,291.2,430.7,376.8,0.0,26.55,63.4,2.924,872.5348
2018-09-10 16:40:00,336.2,441.3,390.1,0.0,26.26,64.66,2.08,872.6159
2018-09-10 16:50:00,266.8,369.5,323.6,0.0,26.01,63.37,2.073,872.5893
2018-09-10 17:00:00,121.8,262.8,225.1,0.0,26.41,64.46,1.953,872.5895
2018-09-10 17:10:00,17.86,190.8,158.3,0.0,25.75,65.24,2.524,872.5772
2018-09-10 17:20:00,31.25,184.0,153.4,0.0,25.8,64.87,1.54,872.5957
2018-09-10 17:30:00,93.5,198.7,169.2,0.0,25.9,62.99,1.629,872.4183
2018-09-10 17:40:00,59.04,164.9,140.0,0.0,25.83,65.14,1.775,872.5773
2018-09-10 17:50:00,47.8,138.9,117.1,0.0,25.5,65.07,2.473,872.4734
2018-09-10 18:00:00,182.0,152.2,130.2,0.0,25.34,67.97,2.393,872.8002
2018-09-10 18:10:00,80.2,103.1,85.9,0.0,25.23,69.64,2.51,872.9769
2018-09-10 18:20:00,2.051,53.83,43.68,0.0,24.74,73.56,2.286,873.0126
2018-09-10 18:30:00,0.532,29.39,23.71,0.0,24.32,72.47,2.34,873.0227
2018-09-10 18:40:00,0.0,10.16,7.881,0.0,24.07,73.36,1.99,872.8539
2018-09-10 18:50:00,0.0,0.658,0.344,0.0,23.91,73.5,1.536,873.0631
2018-09-10 19:00:00,0.0,0.0,0.0,0.0,23.79,76.29,1.367,873.3889
2018-09-10 19:10:00,0.0,0.0,0.0,0.0,23.56,79.3,2.128,873.1451
2018-09-10 19:20:00,0.0,0.0,0.0,0.0,23.23,79.33,2.441,873.2957
2018-09-10 19:30:00,0.0,0.0,0.0,0.0,23.14,79.67,1.891,873.3643
2018-09-10 19:40:00,0.0,0.0,0.0,0.0,22.52,86.7,1.685,873.6075
2018-09-10 19:50:00,0.0,0.0,0.0,0.0,22.28,83.5,1.544,873.6353
2018-09-10 20:00:00,0.015,0.0,0.0,0.0,22.47,84.4,0.812,873.8049
2018-09-10 20:10:00,0.001,0.0,0.0,0.0,22.65,84.5,0.158,873.7666
2018-09-10 20:20:00,0.0,0.0,0.0,0.0,22.51,86.6,0.723,873.9076
2018-09-10 20:30:00,0.0,0.0,0.0,0.0,22.25,86.1,0.376,873.9817
2018-09-10 20:40:00,0.0,0.0,0.0,0.0,22.27,85.8,0.353,874.0715
2018-09-10 20:50:00,0.0,0.0,0.0,0.0,22.08,86.8,0.687,874.3564
2018-09-10 21:00:00,0.0,0.0,0.0,0.0,21.7,89.2,1.705,874.2676
2018-09-10 21:10:00,0.0,0.0,0.0,0.0,21.31,90.1,2.014,874.4155
2018-09-10 21:20:00,0.0,0.0,0.0,0.0,20.95,91.3,2.031,874.6428
2018-09-10 21:30:00,0.051,0.0,0.0,0.0,20.96,88.3,1.834,874.6771
2018-09-10 21:40:00,0.378,0.0,0.0,0.0,21.66,85.1,1.49,874.9302
2018-09-10 21:50:00,0.192,0.0,0.0,0.0,21.55,88.4,1.994,875.0929
2018-09-10 22:00:00,0.0,0.0,0.0,0.0,20.77,87.1,1.956,875.1181
2018-09-10 22:10:00,0.0,0.0,0.0,0.0,20.82,87.2,1.539,875.2249
2018-09-10 22:20:00,0.046,0.0,0.0,0.0,20.76,88.0,1.832,875.5102
2018-09-10 22:30:00,0.075,0.0,0.0,0.0,20.45,87.5,2.083,875.5104
2018-09-10 22:40:00,0.201,0.0,0.0,0.0,20.57,84.3,2.448,875.4048
2018-09-10 22:50:00,0.353,0.0,0.0,0.0,21.05,82.2,2.074,875.3704
2018-09-10 23:00:00,0.297,0.0,0.0,0.0,21.16,83.6,1.885,875.3059
2018-09-10 23:10:00,0.062,0.0,0.0,0.0,20.84,84.7,1.608,875.4124
2018-09-10 23:20:00,0.0,0.0,0.0,0.0,20.74,87.3,1.094,875.3554
2018-09-10 23:30:00,0.0,0.0,0.0,0.0,20.48,85.5,1.051,875.3959
2018-09-10 23:40:00,0.0,0.0,0.0,0.0,20.86,84.5,0.629,875.2973
2018-09-10 23:50:00,0.0,0.0,0.0,0.0,20.62,86.8,0.965,875.3389
2018-09-11 00:00:00,0.0,0.0,0.0,0.0,20.16,88.7,1.723,875.4614
2018-09-11 00:10:00,0.047,0.0,0.0,0.0,19.83,87.9,1.594,875.5112
2018-09-11 00:20:00,0.384,0.0,0.0,0.0,19.99,86.4,1.535,875.4854
2018-09-11 00:30:00,0.396,0.0,0.0,0.0,20.55,85.0,1.376,875.4693
2018-09-11 00:40:00,0.141,0.0,0.0,0.0,20.41,87.9,1.849,875.3305
2018-09-11 00:50:00,0.0,0.0,0.0,0.0,20.03,87.0,1.818,875.4207
2018-09-11 01:00:00,0.067,0.0,0.0,0.0,20.38,85.1,1.581,875.2899
2018-09-11 01:10:00,0.107,0.0,0.0,0.0,20.55,85.0,1.399,875.2894
2018-09-11 01:20:00,0.081,0.0,0.0,0.0,20.68,85.9,0.884,875.2806
2018-09-11 01:30:00,0.0,0.0,0.0,0.0,20.36,88.4,0.795,875.0284
2018-09-11 01:40:00,0.0,0.0,0.0,0.0,19.83,89.0,1.714,875.0358
2018-09-11 01:50:00,0.013,0.0,0.0,0.0,19.65,89.6,1.734,874.8719
2018-09-11 02:00:00,0.051,0.0,0.0,0.0,19.96,87.9,0.546,874.8406
2018-09-11 02:10:00,0.157,0.0,0.0,0.0,20.15,87.5,0.77,874.9044
2018-09-11 02:20:00,0.165,0.0,0.0,0.0,19.98,87.8,0.99,874.8645
2018-09-11 02:30:00,0.24,0.0,0.0,0.0,19.97,89.8,1.058,874.9139
2018-09-11 02:40:00,0.049,0.0,0.0,0.0,19.82,88.8,1.08,874.9135
2018-09-11 02:50:00,0.189,0.0,0.0,0.0,19.93,88.9,1.058,875.0687
2018-09-11 03:00:00,0.0,0.0,0.0,0.0,19.9,89.6,0.709,874.9537
2018-09-11 03:10:00,0.0,0.0,0.0,0.0,20.02,89.7,0.12,874.963
2018-09-11 03:20:00,0.0,0.0,0.0,0.0,19.95,91.4,0.642,874.9298
2018-09-11 03:30:00,0.022,0.0,0.0,0.0,19.75,89.6,1.364,874.921
2018-09-11 03:40:00,0.044,0.0,0.0,0.0,19.82,91.2,1.179,874.8887
2018-09-11 03:50:00,0.147,0.0,0.0,0.0,19.69,91.1,1.153,874.7832
2018-09-11 04:00:00,0.355,0.0,0.0,0.0,19.64,90.9,1.203,874.8962
2018-09-11 04:10:00,0.19,0.0,0.0,0.0,19.6,91.9,1.515,874.9711
2018-09-11 04:20:00,0.001,0.0,0.0,0.0,19.39,93.1,1.49,874.8642
2018-09-11 04:30:00,0.182,0.0,0.0,0.0,19.34,92.0,1.491,875.1104
2018-09-11 04:40:00,0.396,0.0,0.057,0.0,19.81,87.9,1.262,875.1751
2018-09-11 04:50:00,0.186,0.0,0.0,0.0,19.93,89.8,1.264,875.3308
2018-09-11 05:00:00,0.0,0.0,0.0,0.0,19.58,89.6,1.24,875.2811
2018-09-11 05:10:00,0.0,0.0,0.0,0.0,19.54,91.3,1.254,875.3469
2018-09-11 05:20:00,0.0,0.0,0.0,0.0,19.19,91.1,0.78,875.3885
2018-09-11 05:30:00,0.0,0.0,0.0,0.0,19.36,90.1,0.849,875.412
2018-09-11 05:40:00,0.009,0.0,0.0,0.0,19.18,92.2,1.429,875.5107
2018-09-11 05:50:00,0.007,0.0,0.0,0.0,18.98,91.5,0.69,875.715
2018-09-11 06:00:00,0.289,0.0,0.0,0.0,19.1,87.6,1.526,875.7395
2018-09-11 06:10:00,0.234,0.0,0.0,0.0,19.13,88.9,1.074,875.8703
2018-09-11 06:20:00,0.272,0.0,0.0,0.0,19.12,85.4,0.452,875.9276
2018-09-11 06:30:00,0.386,0.339,0.495,0.0,19.29,85.6,1.513,875.9359
2018-09-11 06:40:00,0.207,3.645,3.223,0.0,19.11,87.8,1.649,876.0587
2018-09-11 06:50:00,0.337,10.66,9.33,0.0,19.16,88.0,1.546,876.0585
2018-09-11 07:00:00,0.178,17.31,14.69,0.0,19.27,91.4,1.453,876.1574
2018-09-11 07:10:00,0.324,31.0,26.41,0.0,19.34,88.1,1.394,876.2706
2018-09-11 07:20:00,0.396,43.39,37.31,0.0,19.61,85.9,0.894,876.2545
2018-09-11 07:30:00,0.396,48.33,41.55,0.0,19.98,87.2,0.341,876.2712
2018-09-11 07:40:00,0.396,64.66,55.12,0.0,20.24,86.6,0.0,876.3616
2018-09-11 07:50:00,0.854,110.1,93.4,0.0,20.72,83.4,0.003,876.4916
2018-09-11 08:00:00,2.713,132.0,112.0,0.0,20.92,79.2,0.003,876.7711
2018-09-11 08:10:00,20.66,144.9,119.9,0.0,21.36,78.72,0.0,876.8272
2018-09-11 08:20:00,8.94,185.9,154.8,0.0,21.81,78.89,0.292,876.8683
2018-09-11 08:30:00,12.65,181.9,147.3,0.0,22.02,81.3,0.539,876.9008
2018-09-11 08:40:00,61.89,287.1,234.1,0.0,22.28,81.2,0.456,876.9739
2018-09-11 08:50:00,94.2,358.0,279.9,0.0,22.5,79.3,0.608,877.1383
2018-09-11 09:00:00,0.527,214.5,178.8,0.0,22.91,80.8,0.781,877.2528
2018-09-11 09:10:00,20.98,278.1,224.3,0.0,22.6,79.2,0.94,877.2779
2018-09-11 09:20:00,232.2,523.2,367.2,0.0,22.41,82.9,2.049,877.2921
2018-09-11 09:30:00,96.7,417.8,315.3,0.0,22.51,80.4,1.932,877.2975
2018-09-11 09:40:00,353.5,592.5,371.9,0.0,22.4,81.4,2.146,877.3741
2018-09-11 09:50:00,367.9,621.7,383.2,0.0,22.95,77.79,2.626,877.1992
2018-09-11 10:00:00,179.1,514.5,351.7,0.0,22.85,77.49,2.565,877.4498
2018-09-11 10:10:00,77.41,541.9,412.3,0.0,23.02,78.75,2.449,877.5107
2018-09-11 10:20:00,386.3,811.0,511.7,0.0,23.32,74.69,2.904,877.6763
2018-09-11 10:30:00,311.0,728.6,457.7,0.0,23.97,73.73,2.596,877.758
2018-09-11 10:40:00,374.2,806.0,496.7,0.0,24.16,73.76,2.853,878.0052
2018-09-11 10:50:00,302.1,715.8,448.7,0.0,23.99,75.67,3.504,877.9182
2018-09-11 11:00:00,198.5,612.9,413.7,0.0,23.99,73.97,3.273,877.8482
2018-09-11 11:10:00,125.9,601.8,442.7,0.0,23.93,75.02,3.39,877.848
2018-09-11 11:20:00,159.6,691.7,494.7,0.0,23.93,74.31,3.114,877.8642
2018-09-11 11:30:00,185.0,715.7,517.7,0.0,23.87,76.76,3.98,877.7064
2018-09-11 11:40:00,110.5,603.6,454.1,0.0,23.81,74.34,3.381,877.6481
2018-09-11 11:50:00,597.1,1105.0,704.2,0.0,24.71,70.15,2.495,877.8436
2018-09-11 12:00:00,446.1,922.0,619.5,0.0,25.28,72.02,2.468,877.6658
2018-09-11 12:10:00,658.5,1084.0,716.1,0.0,26.27,64.77,1.212,877.5717
2018-09-11 12:20:00,599.3,1053.0,731.9,0.0,26.95,67.25,1.926,877.4966
2018-09-11 12:30:00,629.5,1067.0,770.3,0.0,26.92,62.14,1.863,877.3282
2018-09-11 12:40:00,693.5,1130.0,857.0,0.0,27.31,63.64,2.214,877.1735
2018-09-11 12:50:00,667.9,1077.0,844.0,0.0,26.2,61.15,1.811,876.9366
2018-09-11 13:00:00,313.5,716.5,582.0,0.0,27.4,60.3,1.541,876.805
2018-09-11 13:10:00,502.8,884.0,738.9,0.0,27.12,59.28,2.375,876.7191
2018-09-11 13:20:00,414.9,814.0,689.6,0.0,26.88,61.15,2.24,876.5128
2018-09-11 13:30:00,623.3,1051.0,928.0,0.0,26.41,57.92,2.765,876.3473
2018-09-11 13:40:00,642.4,1077.0,966.0,0.0,26.91,62.45,2.773,876.0954
2018-09-11 13:50:00,630.8,1035.0,932.0,0.0,26.93,58.77,2.713,876.0662
2018-09-11 14:00:00,702.9,1079.0,994.0,0.0,27.58,57.98,2.223,875.8259
2018-09-11 14:10:00,619.9,960.0,882.0,0.0,28.32,55.77,1.814,875.5943
2018-09-11 14:20:00,452.7,807.0,720.9,0.0,27.45,58.87,2.829,875.6322
2018-09-11 14:30:00,481.3,832.0,747.9,0.0,26.97,56.96,2.8,875.4327
2018-09-11 14:40:00,419.9,744.0,665.2,0.0,27.53,56.11,2.676,875.1611
2018-09-11 14:50:00,515.0,804.0,728.1,0.0,27.3,58.9,3.142,874.926
2018-09-11 15:00:00,349.9,644.7,573.9,0.0,27.3,55.87,2.016,874.5684
2018-09-11 15:10:00,180.9,500.5,431.7,0.0,27.28,54.1,2.449,874.643
2018-09-11 15:20:00,422.1,716.0,637.9,0.0,27.21,53.39,1.621,874.524
2018-09-11 15:30:00,393.5,677.3,599.1,0.0,27.94,54.78,2.269,874.4521
2018-09-11 15:40:00,183.6,485.5,414.5,0.0,27.58,55.97,1.469,874.2751
2018-09-11 15:50:00,143.9,435.4,367.5,0.0,27.49,56.35,2.514,874.1743
2018-09-11 16:00:00,101.9,384.3,322.1,0.0,27.64,53.96,1.681,873.9838
2018-09-11 16:10:00,79.42,344.2,286.8,0.0,27.76,53.39,2.44,873.996
2018-09-11 16:20:00,52.2,304.0,251.3,0.0,27.61,54.95,2.281,873.9779
2018-09-11 16:30:00,44.93,279.6,230.1,0.0,27.5,54.96,2.331,873.9625
2018-09-11 16:40:00,43.55,257.4,212.2,0.0,27.44,54.55,2.123,873.7623
2018-09-11 16:50:00,112.1,273.3,231.8,0.0,27.97,54.55,1.753,873.7377
2018-09-11 17:00:00,120.9,256.9,219.0,0.0,27.51,56.32,1.968,873.7708
2018-09-11 17:10:00,117.8,233.7,198.3,0.0,27.42,57.92,2.206,873.8249
2018-09-11 17:20:00,138.9,215.1,183.8,0.0,27.3,58.53,1.872,873.8757
2018-09-11 17:30:00,71.69,160.7,134.0,0.0,26.92,58.12,2.017,873.9201
2018-09-11 17:40:00,100.7,142.1,119.2,0.0,26.62,59.69,1.786,873.8507
2018-09-11 17:50:00,173.5,138.5,119.0,0.0,26.63,57.48,1.506,873.9061
2018-09-11 18:00:00,282.0,142.3,125.0,0.0,27.21,51.92,0.786,873.8226
2018-09-11 18:10:00,88.9,75.62,62.95,0.0,27.27,54.07,0.933,874.1191
2018-09-11 18:20:00,22.73,42.46,31.47,0.0,26.43,58.29,1.666,874.0417
2018-09-11 18:30:00,0.663,23.63,18.42,0.0,26.01,61.53,1.366,874.1625
2018-09-11 18:40:00,0.0,11.19,8.76,0.0,25.76,62.59,0.581,874.1216
2018-09-11 18:50:00,0.0,1.061,0.65,0.0,25.73,66.2,0.0,874.3056
2018-09-11 19:00:00,0.0,0.0,0.0,0.0,25.28,71.35,0.0,874.2504
2018-09-11 19:10:00,0.0,0.0,0.0,0.0,24.88,75.44,0.335,874.4005
2018-09-11 19:20:00,0.0,0.0,0.0,0.0,24.36,76.19,1.071,874.4218
2018-09-11 19:30:00,0.0,0.0,0.0,0.0,23.84,75.27,1.756,874.3308
2018-09-11 19:40:00,0.0,0.0,0.0,0.0,23.89,76.53,1.438,874.2764
2018-09-11 19:50:00,0.0,0.0,0.0,0.0,23.48,81.2,1.244,874.4984
2018-09-11 20:00:00,0.0,0.0,0.0,0.0,22.78,78.17,2.15,874.7764
2018-09-11 20:10:00,0.0,0.0,0.0,0.0,22.94,80.8,2.115,874.9519
2018-09-11 20:20:00,0.0,0.0,0.0,0.0,23.14,77.05,1.743,875.1304
2018-09-11 20:30:00,0.0,0.0,0.0,0.0,23.25,80.8,1.69,875.1469
2018-09-11 20:40:00,0.0,0.0,0.0,0.0,22.55,82.4,2.026,875.3022
2018-09-11 20:50:00,0.0,0.0,0.0,0.0,22.34,82.4,1.734,875.3873
2018-09-11 21:00:00,0.0,0.0,0.0,0.0,22.64,82.0,0.219,875.5024
2018-09-11 21:10:00,0.009,0.0,0.0,0.0,22.7,82.8,0.116,875.8707
2018-09-11 21:20:00,0.26,0.0,0.0,0.0,22.78,80.8,0.984,875.7314
2018-09-11 21:30:00,0.34,0.0,0.0,0.0,22.94,79.67,1.429,875.9769
2018-09-11 21:40:00,0.017,0.0,0.0,0.0,22.84,80.7,1.15,876.2307
2018-09-11 21:50:00,0.0,0.0,0.0,0.0,22.88,80.9,0.505,876.4273
2018-09-11 22:00:00,0.0,0.0,0.0,0.0,22.15,87.3,1.511,876.5165
2018-09-11 22:10:00,0.0,0.0,0.0,0.0,21.58,87.4,1.745,876.5576
2018-09-11 22:20:00,0.121,0.0,0.0,0.0,21.8,85.4,1.589,876.6136
2018-09-11 22:30:00,0.0,0.0,0.0,0.0,21.66,88.7,1.48,876.6882
2018-09-11 22:40:00,0.0,0.0,0.0,0.0,21.29,89.4,1.052,876.5744
2018-09-11 22:50:00,0.307,0.0,0.0,0.0,21.7,86.8,0.476,876.5975
2018-09-11 23:00:00,0.167,0.0,0.0,0.0,22.02,85.5,0.0,876.5246
2018-09-11 23:10:00,0.283,0.0,0.0,0.0,22.2,86.3,0.237,876.4764
2018-09-11 23:20:00,0.165,0.0,0.0,0.0,22.01,84.4,0.694,876.4755
2018-09-11 23:30:00,0.018,0.0,0.0,0.0,22.1,84.3,0.021,876.5324
2018-09-11 23:40:00,0.03,0.0,0.0,0.0,22.14,84.0,0.195,876.549
2018-09-11 23:50:00,0.0,0.0,0.0,0.0,21.96,87.0,0.228,876.5906
2018-09-12 00:00:00,0.0,0.0,0.0,0.0,21.8,85.9,0.01,876.5982
2018-09-12 00:10:00,0.0,0.0,0.0,0.0,21.7,87.5,0.011,876.4993
2018-09-12 00:20:00,0.003,0.0,0.0,0.0,21.67,85.5,0.066,876.4919
2018-09-12 00:30:00,0.103,0.0,0.0,0.0,21.59,86.6,0.992,876.4098
2018-09-12 00:40:00,0.023,0.0,0.0,0.0,21.42,87.0,0.814,876.3691
2018-09-12 00:50:00,0.061,0.0,0.0,0.0,21.34,86.7,0.788,876.247
2018-09-12 01:00:00,0.065,0.0,0.0,0.0,21.27,88.0,1.339,876.2866
2018-09-12 01:10:00,0.0,0.0,0.0,0.0,21.16,87.4,0.564,876.1738
2018-09-12 01:20:00,0.0,0.0,0.0,0.0,21.15,89.5,0.0,876.2056
2018-09-12 01:30:00,0.0,0.0,0.0,0.0,21.03,89.5,0.0,876.2051
2018-09-12 01:40:00,0.0,0.0,0.0,0.0,20.91,90.3,0.0,876.0588
2018-09-12 01:50:00,0.0,0.0,0.0,0.0,20.81,91.3,0.392,876.0494
2018-09-12 02:00:00,0.0,0.0,0.0,0.0,20.66,90.8,0.025,875.9362
2018-09-12 02:10:00,0.03,0.0,0.0,0.0,20.65,91.0,0.0,876.0914
2018-09-12 02:20:00,0.085,0.0,0.0,0.0,20.74,90.6,0.0,876.1397
2018-09-12 02:30:00,0.094,0.0,0.0,0.0,20.79,90.4,0.0,876.0345
2018-09-12 02:40:00,0.004,0.0,0.0,0.0,20.72,91.3,0.005,876.0999
2018-09-12 02:50:00,0.189,0.0,0.0,0.0,20.63,91.1,0.155,876.2055
2018-09-12 03:00:00,0.32,0.0,0.0,0.0,20.79,90.6,0.002,876.1721
2018-09-12 03:10:00,0.133,0.0,0.0,0.0,20.8,90.2,0.0,876.1972
2018-09-12 03:20:00,0.001,0.0,0.0,0.0,20.71,90.0,0.0,875.8536
2018-09-12 03:30:00,0.0,0.0,0.0,0.0,20.69,91.1,0.108,875.8787
2018-09-12 03:40:00,0.009,0.0,0.0,0.0,20.63,91.6,0.631,876.0102
2018-09-12 03:50:00,0.126,0.0,0.0,0.0,20.62,91.1,0.525,875.9026
2018-09-12 04:00:00,0.001,0.0,0.0,0.0,20.56,91.0,0.134,875.9927
2018-09-12 04:10:00,0.025,0.0,0.0,0.0,20.51,90.9,0.549,875.9528
2018-09-12 04:20:00,0.0,0.0,0.0,0.0,20.63,91.3,0.0,875.9844
2018-09-12 04:30:00,0.0,0.0,0.0,0.0,20.48,92.6,0.559,876.0098
2018-09-12 04:40:00,0.042,0.0,0.0,0.0,20.42,92.0,0.494,876.0911
2018-09-12 04:50:00,0.272,0.0,0.0,0.0,20.41,91.6,0.802,875.8943
2018-09-12 05:00:00,0.03,0.0,0.0,0.0,20.4,92.4,0.378,876.0665
2018-09-12 05:10:00,0.075,0.0,0.0,0.0,20.35,92.8,0.0,876.0186
2018-09-12 05:20:00,0.311,0.0,0.0,0.0,20.34,90.3,0.0,876.0911
2018-09-12 05:30:00,0.396,0.0,0.034,0.0,20.47,90.5,0.918,876.0423
2018-09-12 05:40:00,0.279,0.0,0.0,0.0,20.37,91.0,1.425,876.1724
2018-09-12 05:50:00,0.022,0.0,0.0,0.0,20.25,91.4,1.944,876.1235
2018-09-12 06:00:00,0.065,0.0,0.0,0.0,20.3,91.4,1.911,876.1816
2018-09-12 06:10:00,0.0,0.0,0.0,0.0,20.32,91.3,1.264,876.2048
2018-09-12 06:20:00,0.0,0.0,0.0,0.0,20.39,89.8,0.761,876.1575
2018-09-12 06:30:00,0.0,0.204,0.158,0.0,20.46,89.9,0.351,876.3121
2018-09-12 06:40:00,0.034,4.077,3.398,0.0,20.36,90.2,0.518,876.2702
2018-09-12 06:50:00,0.229,9.01,7.74,0.0,20.27,92.3,1.036,876.288
2018-09-12 07:00:00,0.0,15.09,13.0,0.0,20.03,92.5,1.128,876.2951
2018-09-12 07:10:00,0.264,24.28,20.47,0.0,20.12,92.0,0.725,876.3536
2018-09-12 07:20:00,0.655,37.18,31.03,0.0,19.99,92.0,0.852,876.4096
2018-09-12 07:30:00,5.822,53.84,44.88,0.0,20.12,90.8,0.1,876.4432
2018-09-12 07:40:00,174.2,155.6,135.0,0.0,20.32,90.1,0.274,876.5496
2018-09-12 07:50:00,229.5,212.4,179.7,0.0,20.8,86.8,1.207,876.606
2018-09-12 08:00:00,222.1,243.6,204.5,0.0,21.59,82.2,0.483,876.7373
2018-09-12 08:10:00,58.65,230.1,194.1,0.0,21.69,84.3,1.437,876.6476
2018-09-12 08:20:00,0.367,192.2,164.1,0.0,21.46,84.3,1.692,876.7537
2018-09-12 08:30:00,0.525,177.4,154.7,0.0,21.48,84.9,1.516,876.852
2018-09-12 08:40:00,2.579,194.0,164.8,0.0,21.96,83.5,1.07,876.9751
2018-09-12 08:50:00,124.0,376.5,297.1,0.0,21.96,84.6,1.876,877.0803
2018-09-12 09:00:00,136.4,522.0,414.0,0.0,22.63,80.5,1.447,877.0405
2018-09-12 09:10:00,8.49,363.0,296.7,0.0,22.55,81.9,2.086,877.0707
2018-09-12 09:20:00,14.13,413.9,337.0,0.0,22.39,81.0,2.22,877.2723
2018-09-12 09:30:00,99.5,527.7,414.3,0.0,22.78,78.92,1.806,877.182
2018-09-12 09:40:00,338.8,794.9,595.6,0.0,23.1,76.6,1.879,877.226
2018-09-12 09:50:00,45.89,606.4,479.2,0.0,24.11,74.42,1.631,877.2624
2018-09-12 10:00:00,56.15,600.4,480.4,0.0,24.5,73.32,1.167,877.3646
2018-09-12 10:10:00,9.79,538.9,442.2,0.0,24.54,72.95,1.517,877.3215
2018-09-12 10:20:00,115.4,643.8,483.7,0.0,24.89,69.64,1.04,877.398
2018-09-12 10:30:00,183.8,730.8,532.6,0.0,24.82,71.28,1.64,877.2825
2018-09-12 10:40:00,44.21,601.9,476.1,0.0,24.8,72.6,1.587,877.313
2018-09-12 10:50:00,5.016,409.8,334.7,0.0,24.51,72.77,1.338,877.2304
2018-09-12 11:00:00,0.135,259.7,226.6,0.0,24.61,73.9,1.31,877.4255
2018-09-12 11:10:00,1.689,256.5,214.4,0.0,24.44,75.91,2.098,877.3929
2018-09-12 11:20:00,1.059,385.0,320.0,0.0,23.97,71.92,2.235,877.1412
2018-09-12 11:30:00,30.9,574.4,470.2,0.0,24.84,67.87,1.61,877.1708
2018-09-12 11:40:00,51.33,671.4,548.1,0.0,25.99,64.84,1.042,877.1586
2018-09-12 11:50:00,261.5,971.0,753.3,0.0,26.7,61.09,1.071,877.0476
2018-09-12 12:00:00,122.8,859.0,689.4,0.0,26.77,59.83,1.646,877.0259
2018-09-12 12:10:00,112.2,695.0,542.3,0.0,26.76,59.93,1.651,876.8
2018-09-12 12:20:00,355.4,883.0,716.0,0.0,27.3,57.51,0.95,876.5389
2018-09-12 12:30:00,180.4,719.8,565.5,0.0,28.07,57.82,0.746,876.3451
2018-09-12 12:40:00,260.9,811.0,647.9,0.0,27.48,60.75,2.139,876.179
2018-09-12 12:50:00,509.6,896.0,781.5,0.0,27.29,60.61,2.456,876.0174
2018-09-12 13:00:00,764.7,1055.0,973.0,0.0,26.92,61.36,2.224,875.8706
2018-09-12 13:10:00,781.5,1053.0,988.0,0.0,26.93,59.31,1.821,875.6869
2018-09-12 13:20:00,798.5,1037.0,983.0,0.0,28.01,53.28,1.837,875.4626
2018-09-12 13:30:00,628.4,928.0,847.0,0.0,28.86,55.26,1.379,875.1007
2018-09-12 13:40:00,688.7,1021.0,956.0,0.0,28.06,54.1,1.793,875.0762
2018-09-12 13:50:00,731.6,1080.0,995.0,0.0,28.86,52.4,1.435,875.0536
2018-09-12 14:00:00,332.6,692.9,620.5,0.0,28.42,55.33,1.875,874.853
2018-09-12 14:10:00,77.07,480.4,419.3,0.0,28.07,53.69,1.322,874.6865
2018-09-12 14:20:00,200.7,653.8,563.8,0.0,28.39,55.56,1.846,874.6013
2018-09-12 14:30:00,43.51,544.2,455.9,0.0,28.26,51.61,0.876,874.2832
2018-09-12 14:40:00,174.0,665.1,569.1,0.0,27.63,55.7,2.486,873.9625
2018-09-12 14:50:00,86.0,531.5,456.4,0.0,27.7,54.34,1.739,873.8093
2018-09-12 15:00:00,113.1,542.4,463.6,0.0,27.88,52.88,1.815,873.7061
2018-09-12 15:10:00,107.6,507.2,434.9,0.0,27.46,55.84,2.391,873.5034
2018-09-12 15:20:00,121.3,534.8,457.2,0.0,27.31,54.14,1.542,873.3375
2018-09-12 15:30:00,241.1,630.2,544.8,0.0,28.38,54.61,1.998,873.1583
2018-09-12 15:40:00,80.6,430.6,362.0,0.0,27.95,54.31,2.528,872.904
2018-09-12 15:50:00,161.5,458.3,389.1,0.0,27.34,57.47,3.166,872.7446
2018-09-12 16:00:00,253.0,507.4,442.7,0.0,27.74,56.25,2.392,872.7561
2018-09-12 16:10:00,421.3,599.6,535.5,0.0,28.05,56.72,2.736,872.8629
2018-09-12 16:20:00,89.2,311.9,264.8,0.0,27.25,58.26,3.011,872.8328
2018-09-12 16:30:00,180.8,324.4,280.8,0.0,27.04,56.69,2.654,872.7518
2018-09-12 16:40:00,24.08,175.0,144.8,0.0,26.59,60.37,3.193,872.8944
2018-09-12 16:50:00,30.98,146.0,123.3,0.0,26.4,60.03,2.136,872.8121
2018-09-12 17:00:00,0.629,120.5,101.5,0.0,26.27,61.84,2.44,872.7969
2018-09-12 17:10:00,0.142,112.4,94.5,0.0,25.86,63.37,3.219,872.6344
2018-09-12 17:20:00,0.0,112.3,93.6,0.0,25.52,63.09,2.544,872.8311
